Item ID	Item value	Change in Kuiper test statistic when item removed
MOCS2	20.6448583540256	-0.004699248120301147
PPP1R11	21.4270247938609	-0.004699248120301147
ABAT	4.19736902702145	0.013157894736841758
HNRNPR	2.70776197875055	0.013157894736841758
IPO7	16.5819707782831	-0.004699248120301147
NFU1	11.0433152106528	0.013157894736841758
TMEM147	21.5038391068415	-0.004699248120301147
AUH	12.9826856300813	-0.004699248120301147
SUMO1	15.5306868756964	-0.004699248120301147
PPP2R5E	11.7424650038956	-0.004699248120301147
ATP6V1E1	11.527259998583	-0.0029479346351873326
NDEL1	13.1406745825266	-0.004699248120301147
CCT3	20.6869285995146	-0.004699248120301147
CSNK1G3	14.0819218329034	-0.004699248120301147
HSP90AA1	20.4614110018926	-0.004699248120301147
MMD	8.230690748729	0.013157894736841758
IFRD1	11.5791831182528	-0.004699248120301147
ANK3	8.1450686003453	0.013157894736841758
NME1	21.1720453654628	-0.004699248120301147
TUBB2A	23.6799500508193	0.006183914251476519
TMEM126B	17.7386839646929	-0.004699248120301147
EEF1E1	15.5461654914987	-0.004699248120301147
PSMD11	3.55913331886345	0.013157894736841758
PSMD14	23.7570152046277	0.006183914251476519
GLO1	3.719816524874	0.013157894736841758
CUL2	22.4516330948709	-0.004699248120301147
HSPA4L	20.472658023392	-0.004699248120301147
GLRX	16.6375508012433	-0.004699248120301147
PDHB	12.1326089095665	-0.004699248120301147
MRPL15	16.1522677693416	-0.004699248120301147
NT5E	23.8851246476003	0.006183914251476519
UGP2	10.4255337485706	0.013157894736841758
GRPEL1	14.946593089848	-0.004699248120301147
RDH11	23.3303836668338	0.006183914251476519
DMD	16.7134730567725	-0.004699248120301147
RBBP7	8.29337220789375	0.013157894736841758
CCT5	19.1950068942662	-0.004699248120301147
AASDHPPT	23.3781526507093	0.006183914251476519
ATP6V1C1	9.02448871551065	0.013157894736841758
TOR1A	14.5330167507282	-0.004699248120301147
NDFIP1	12.5688870788538	-0.004699248120301147
GCH1	9.3422953356574	0.013157894736841758
TMEM50A	15.2276542947534	-0.004699248120301147
HSPE1	19.3270731635036	-0.004699248120301147
AZIN1	11.9692027396912	-0.004699248120301147
HOPX	16.2881164386304	-0.004699248120301147
EIF5	5.8719634237571	0.013157894736841758
HNRNPK	7.3526817232738	0.013157894736841758
CCNG2	22.4684726863958	-0.004699248120301147
SERBP1	21.1766096410598	-0.004699248120301147
CYCS	17.3840547622541	-0.004699248120301147
TRIM37	20.5131060260199	-0.004699248120301147
PDCD2	10.0948601320234	0.013157894736841758
ACO2	15.7301615232874	-0.004699248120301147
CALR	1.99090554854665	0.013157894736841758
HNRNPC	21.4542977193464	-0.004699248120301147
BET1	22.0722416435074	-0.004699248120301147
