Item ID	Item value	Change in Kuiper test statistic when item removed
LPGAT1	15.7894455055957	0.00897610529834475
GLO1	3.719816524874	0.03133903133903154
SRSF1	20.4137057495132	-0.007122507122506894
IPO7	16.5819707782831	-0.0032157308864864675
RPS6KA3	2.16609389773615	0.03133903133903154
PRPSAP2	22.9824696817848	-0.007122507122506894
PAPOLA	22.5086598287602	-0.007122507122506894
SMNDC1	6.17235059435105	0.03133903133903154
MPZL1	23.1641977766819	-0.00186856666716545
CCT5	19.1950068942662	-0.007122507122506894
CCT3	20.6869285995146	-0.007122507122506894
SMAD2	9.7905035384376	0.03133903133903154
HSPA4	8.81610537467175	0.03133903133903154
NAP1L1	20.7011531819113	-0.007122507122506894
CGRRF1	15.4415075958334	0.00897610529834475
FTSJ1	18.0891426387061	-0.007122507122506894
AZIN1	11.9692027396912	0.02096586685027957
NME1	21.1720453654628	-0.007122507122506894
SRPK1	21.1969096217114	-0.007122507122506894
WEE1	13.9681773336131	0.019349269787096668
SERBP1	21.1766096410598	-0.007122507122506894
SNRPF	21.2343906924861	-0.007122507122506894
HNRNPC	21.4542977193464	-0.007122507122506894
RAN	23.1379875412624	-0.007122507122506894
VAMP3	12.8914803053005	0.019349269787096668
BET1	22.0722416435074	-0.007122507122506894
C5ORF30	11.3527667519704	0.026152449094655583
