Item ID	Item value	Change in Kuiper test statistic when item removed
CCT3	20.6869285995146	-0.015151515151514916
RB1	6.28398591934125	0.07575757575757591
RANBP1	20.8398458867934	-0.015151515151514916
COL18A1	3.8392431976887	0.07575757575757591
TMEM147	21.5038391068415	-0.015151515151514916
SERPINE2	20.7944183801884	-0.015151515151514916
SSR3	21.4767824081255	-0.015151515151514916
SRSF1	20.4137057495132	-0.011489677864459868
SERPINH1	23.7084656169059	0.03213394894655808
ASL	16.544026181746	0.061906278193492925
RAN	23.1379875412624	0.009526083956905906
NME1	21.1720453654628	-0.015151515151514916
