Item ID	Item value	Change in Kuiper test statistic when item removed
AHCTF1	21.1761593402997	-0.005754475703325046
MCM7	0.683561628074998	0.008951406649616134
FASTKD3	16.4677609473328	-0.005754475703325046
CISD2	11.3864204388796	0.008951406649616134
NUCKS1	15.3673354341986	-0.005754475703325046
NUDT3	11.4232401981878	0.008951406649616134
CHCHD4	14.8843863095086	-0.005754475703325046
TDO2	10.6585001595495	0.008951406649616134
SUMO1	15.5306868756964	-0.005754475703325046
CASP6	8.43489844838945	0.008951406649616134
OTUD6B	16.1411902240749	-0.005754475703325046
PPAT	11.3295772706258	0.008951406649616134
NUP62	20.2936880510849	-0.005754475703325046
TRIM24	11.4617091826284	0.008951406649616134
SLC25A40	8.0996448865007	0.008951406649616134
DENR	14.5991365387864	-0.005754475703325046
UTP14A	6.19301909088345	0.008951406649616134
PSPH	21.2499962985765	-0.005754475703325046
TMPO	19.8469214760747	-0.005754475703325046
CCT3	20.6869285995146	-0.005754475703325046
MMD	8.230690748729	0.008951406649616134
DDX58	2.98746756448845	0.008951406649616134
RPL22	6.4014243627924	0.008951406649616134
IFRD1	11.5791831182528	0.008951406649616134
C10ORF10	4.17766645626555	0.008951406649616134
ATP11C	7.7234308962038	0.008951406649616134
ACSL4	20.0924339799516	-0.005754475703325046
NME1	21.1720453654628	-0.005754475703325046
SIKE1	21.5876804141819	-0.005754475703325046
DDX39A	21.6752068396459	-0.005754475703325046
COL4A2	3.97329920049975	0.008951406649616134
TMEM33	20.6581218714017	-0.005754475703325046
RPL7L1	18.0688886027917	-0.005754475703325046
PPIF	15.3451971061913	-0.005754475703325046
FAM96A	20.8555622149289	-0.005754475703325046
SNRPF	21.2343906924861	-0.005754475703325046
EEF1E1	15.5461654914987	-0.005754475703325046
RAI14	23.6694727907814	0.008951406649616078
NUP205	23.2184093320498	-0.005754475703325046
PSMD14	23.7570152046277	0.008951406649616078
SDC2	2.1457884285213	0.008951406649616134
SRSF1	20.4137057495132	-0.005754475703325046
AK2	12.0071099803571	0.008951406649616134
TARS	23.2805011724871	-0.004003162218211231
CENPA	6.69207077965955	0.008951406649616134
DNAJB6	15.4240572084157	-0.005754475703325046
GRPEL1	14.946593089848	-0.005754475703325046
ERI1	8.87918382513715	0.008951406649616134
ZKSCAN3	2.3218627414082	0.008951406649616134
DMD	16.7134730567725	-0.005754475703325046
MPZL1	23.1641977766819	-0.005754475703325046
UBE2F	18.5828749659942	-0.005754475703325046
RANBP1	20.8398458867934	-0.005754475703325046
SLC16A1	22.5365714162657	-0.005754475703325046
RRM2	15.9260167787367	-0.005754475703325046
TOR1A	14.5330167507282	-0.002251848733097417
EPT1	22.6215769404598	-0.005754475703325046
NAP1L1	20.7011531819113	-0.005754475703325046
HSPE1	19.3270731635036	-0.005754475703325046
AZIN1	11.9692027396912	0.008951406649616134
DHFR	10.6748106039481	0.008951406649616134
GGCT	23.1944989424554	-0.005754475703325046
CAPRIN1	23.1779018826964	-0.005754475703325046
ID2	2.97006248487435	0.008951406649616134
NDUFAF4	16.0186483323947	-0.005754475703325046
CYCS	17.3840547622541	-0.005754475703325046
HNRNPC	21.4542977193464	-0.005754475703325046
ALDH8A1	4.20497407531285	0.008951406649616134
RAN	23.1379875412624	-0.005754475703325046
