Item ID	Item value	Change in Kuiper test statistic when item removed
CCT3	20.6869285995146	0.05494505494505497
SETD5	3.3302040095186	-0.0219780219780219
CAMK1D	3.0992829862523	-0.0219780219780219
GDA	16.5923800630789	0.05494505494505497
TNFAIP2	0.911264669994999	-0.0219780219780219
ZNF22	23.1930512675534	-0.014279064449459367
ANK3	8.1450686003453	0.05494505494505497
RNF138	8.4978647202281	0.05494505494505497
TRIM2	23.3778262482389	-0.0219780219780219
ID2	2.97006248487435	-0.0219780219780219
PLXNA2	2.47573510850665	-0.0219780219780219
S1PR3	4.28031908125	0.003050169397328162
TNRC6A	3.6796424882416	-0.0219780219780219
TGM2	1.36874636850715	-0.0219780219780219
