Item ID	Item value	Change in Kuiper test statistic when item removed
KCNK5	12.388571757068	-0.005882352941176561
CLIC5	19.145437654161	0.0235294117647058
MCFD2	21.925144485822	0.0235294117647058
FAM114A1	2.9694909280169	-0.0034847009791703076
INSIG2	0.26189425786795	0.0235294117647058
GLO1	3.719816524874	-0.005882352941176561
NAB2	4.0572365586514	-0.005882352941176561
HSD17B6	11.7148879336008	-0.005882352941176561
UGCG	9.25764914243315	-0.005882352941176561
SLC9A3R1	13.6378098758177	0.008776366222849386
UGP2	10.4255337485706	-0.005882352941176561
DBP	9.903959465159	-0.005882352941176561
PSTPIP2	22.4712707312942	0.0235294117647058
SERPINH1	23.7084656169059	0.0235294117647058
BCO2	3.1094734252134	-0.005882352941176561
JUNB	6.2730811992356	-0.005882352941176561
C11ORF24	11.2992140909368	-0.005882352941176561
NDEL1	13.1406745825266	0.0031890808366670242
NDFIP1	12.5688870788538	-0.005882352941176561
HMGCS1	1.542089044137	0.0235294117647058
GADD45A	10.5014565538889	-0.005882352941176561
NR1H4	14.1983661954044	0.017474160374935988
ANK3	8.1450686003453	-0.005882352941176561
GNG12	11.0277864001728	-0.005882352941176561
PER1	11.7257510589428	-0.005882352941176561
POR	12.3741580304414	-0.005882352941176561
HAL	3.02703457510505	-0.005882352941176561
P2RX4	8.286904981223	-0.005882352941176561
DDX39A	21.6752068396459	0.0235294117647058
CTAGE5	11.3170550161517	-0.005882352941176561
DDAH1	6.11699955090825	-0.005882352941176561
IRF1	3.805997500225	-0.005882352941176561
C6ORF89	3.20617810689335	-0.005882352941176561
SGK2	4.8589522576067	-0.005882352941176561
C5ORF30	11.3527667519704	-0.005882352941176561
