Item ID	Item value	Change in Kuiper test statistic when item removed
COL18A1	3.8392431976887	-0.015000000000000235
PSMD11	3.55913331886345	-0.012113192513541926
DYRK2	3.84481640759885	-0.015000000000000235
RGS16	9.949780515078	0.026666666666666394
CENPA	6.69207077965955	-0.015000000000000235
SLC9A3R1	13.6378098758177	0.026666666666666394
GRK5	1.5276507536954	0.02666666666666645
CASP6	8.43489844838945	-0.011213570626416869
NUP62	20.2936880510849	0.026666666666666394
PEA15	3.6497360924453	-0.015000000000000235
DEDD	3.62841669853845	-0.015000000000000235
TMPO	19.8469214760747	0.026666666666666394
GSTM4	5.34468201305395	-0.015000000000000235
SLC12A2	21.9630056580104	0.026666666666666394
HSD3B7	3.769647775904	-0.015000000000000235
SUN2	7.5555383447462	-0.015000000000000235
RRM2	15.9260167787367	0.026666666666666394
HMGCS1	1.542089044137	0.02666666666666645
COL4A2	3.97329920049975	-0.015000000000000235
SPATA13	6.61651022322575	-0.015000000000000235
RELL1	4.1025744613841	-0.015000000000000235
ALDH8A1	4.20497407531285	-0.015000000000000235
PIK3AP1	8.34402414342345	-0.015000000000000235
YPEL3	6.23376092670945	-0.015000000000000235
RAI14	23.6694727907814	0.026666666666666394
