Item ID	Item value	Change in Kuiper test statistic when item removed
FGB	3.88984705944915	-0.013157894736841591
FGA	3.15058255055015	-0.013157894736841591
SPON2	1.52197461448115	-0.013157894736841591
COL18A1	3.8392431976887	-0.013157894736841591
CCBE1	11.258465081065	0.03947368421052677
SERPINE2	20.7944183801884	0.03947368421052677
SDC2	2.1457884285213	-0.013157894736841591
LGALSL	22.5149134960465	0.036573443632300084
SERPINB9	4.68915150514805	0.016669284623504255
SERPINA6	14.3513976191639	0.03947368421052677
COL4A2	3.97329920049975	-0.013157894736841591
NRG4	12.1421968616552	0.03947368421052677
COL5A3	3.61749376525085	-0.013157894736841591
PXDN	3.12125440164155	-0.013157894736841591
PDGFC	0.77484701747675	4.88650387614975E-4
PLXNA2	2.47573510850665	-0.013157894736841591
SERPINH1	23.7084656169059	0.028374423042049957
CTSH	15.7163358815379	0.03947368421052677
TGM2	1.36874636850715	-0.013157894736841591
S100A10	2.12770463964715	-0.013157894736841591
