Item ID	Item value	Change in Kuiper test statistic when item removed
COL18A1	3.8392431976887	-0.008695652173912771
C11ORF54	21.6192864650342	0.013526570048309483
BTG1	23.7071003818207	0.013526570048309483
ABHD4	5.440138819394	-0.008695652173912771
CEBPD	13.1294418617694	0.013526570048309483
ZFAND3	9.0752065652081	-0.008695652173912771
GDA	16.5923800630789	0.013526570048309483
HDAC11	7.4991675764444	-0.008695652173912771
LPL	3.20165564483165	-0.008695652173912771
DTX4	0.384839199331549	0.013526570048309428
SLC7A2	10.0209866108843	-0.003819521102025214
FBXL20	7.0640138724263	-0.008695652173912771
FLCN	6.7469683833245	-0.008695652173912771
ALCAM	4.43774423726535	-0.008695652173912771
DBP	9.903959465159	-0.008695652173912771
WBSCR27	5.9794480076271	-0.008695652173912771
GRB14	4.9288210027669	-0.008695652173912771
ENPP2	11.4734004961167	0.013526570048309483
PDK4	23.3666343091498	0.013526570048309483
CTSH	15.7163358815379	0.013526570048309483
STOM	4.0822657142592	-0.008695652173912771
SLC39A8	3.01916372505625	-0.008695652173912771
ENPP3	4.13017499868165	-0.008695652173912771
SUN2	7.5555383447462	-0.008695652173912771
CHKB	2.923718993322	-0.008695652173912771
PNPLA7	2.73028933543765	-6.360830953981989E-4
RBPMS	4.08073022146175	-0.008695652173912771
DAPK1	23.6845129379613	0.013526570048309483
RPL22	6.4014243627924	-0.008695652173912771
KRT8	2.1685288143548	0.013526570048309428
FMO2	16.529771760347	0.013526570048309483
ACSL4	20.0924339799516	0.013526570048309483
ANK3	8.1450686003453	-0.008695652173912771
CP	21.5685384227014	0.013526570048309483
CYP39A1	17.5499161531207	0.013526570048309483
NUDT7	18.8691010780786	0.013526570048309483
PER3	9.87363712689095	-0.008695652173912771
P2RX4	8.286904981223	-0.008695652173912771
TEF	11.3980851911087	0.013526570048309483
PRKD3	5.78670320865825	-0.008695652173912771
CTDSP2	9.45332407623105	-0.008695652173912771
CCNG2	22.4684726863958	0.013526570048309483
OCIAD2	9.16841240620635	-0.008695652173912771
YPEL3	6.23376092670945	-0.008695652173912771
YPEL2	23.3858418597605	0.013526570048309483
GPR146	7.84400869144325	-0.008695652173912771
