Item ID	Item value	Change in Kuiper test statistic when item removed
CREBZF	23.4751964155242	0.012626262626262319
RB1	6.28398591934125	-0.010101010101010388
ARL6IP1	10.6007185705423	-0.010101010101010388
NAB1	10.1491819533603	-0.010101010101010388
USP12	16.4999687379122	0.012626262626262319
TMEM180	2.0563899167421	0.012626262626262319
NUCKS1	15.3673354341986	0.012626262626262319
C4ORF32	12.0221442261418	-0.009369376853183065
CENPA	6.69207077965955	-0.010101010101010388
SLC7A2	10.0209866108843	-0.010101010101010388
EPM2AIP1	21.4535829904297	0.012626262626262319
ALCAM	4.43774423726535	0.012626262626262319
DNAJB4	15.5784662206951	0.012626262626262319
PPAT	11.3295772706258	-0.010101010101010388
SLC25A40	8.0996448865007	-0.010101010101010388
C21ORF91	16.139359334232	0.012626262626262319
SLC39A8	3.01916372505625	0.012626262626262319
RAB11FIP2	11.190122553637	-0.010101010101010388
SLC39A1	8.90239907604815	-0.010101010101010388
AASDHPPT	23.3781526507093	0.012626262626262319
MPZL1	23.1641977766819	0.012626262626262319
E2F8	18.9014518078151	0.012626262626262319
TMPO	19.8469214760747	0.012626262626262319
KLF10	10.585747424783	-0.010101010101010388
ELOVL1	21.1539977436055	0.012626262626262319
HMGCS1	1.542089044137	0.012626262626262319
GCH1	9.3422953356574	-0.010101010101010388
IFRD1	11.5791831182528	-0.010101010101010388
FBXO31	11.2407022870415	-0.010101010101010388
PPM1A	11.0004775154243	-0.010101010101010388
KAT2B	9.06851754958685	-0.010101010101010388
UCK1	18.8570109376829	0.012626262626262319
ARL2BP	5.95272729875725	-0.010101010101010388
CCNY	11.3591912989371	-0.010101010101010388
PRKD3	5.78670320865825	-0.003183339680218722
NRG4	12.1421968616552	-0.005098816954618668
ID2	2.97006248487435	0.012626262626262319
PXDN	3.12125440164155	0.012626262626262319
PPP2R2D	9.75050227797295	-0.010101010101010388
SPATA13	6.61651022322575	-0.010101010101010388
TRIB3	7.8635516949627	-0.010101010101010388
L2HGDH	11.3085391047824	-0.010101010101010388
NOL12	19.7612164584989	0.012626262626262319
TARDBP	22.7937379726452	0.012626262626262319
C5ORF30	11.3527667519704	-0.010101010101010388
