Item ID	Item value	Change in Kuiper test statistic when item removed
SPON2	1.52197461448115	-0.011111111111111183
NT5E	23.8851246476003	-0.011111111111111183
NUP205	23.2184093320498	-0.011111111111111183
SLC16A1	22.5365714162657	0.017298802046559536
CHKB	2.923718993322	-0.011111111111111183
COL4A2	3.97329920049975	0.02104070370839295
PEX11A	14.4726506494811	0.09999999999999998
PDK4	23.3666343091498	-0.011111111111111183
LPL	3.20165564483165	-0.011111111111111183
TGM2	1.36874636850715	-0.011111111111111183
