Item ID	Item value	Change in Kuiper test statistic when item removed
PID1	1.25023473514235	0.007769998998312266
ANAPC16	21.3480127714987	0.007769998998312266
SDC2	2.1457884285213	-0.0016611295681062677
HDAC11	7.4991675764444	-0.0016611295681062677
ABAT	4.19736902702145	-0.0016611295681062677
HSD17B6	11.7148879336008	-0.0016611295681062677
CROT	3.7910542795673	-0.0016611295681062677
TOB2	11.0295313320832	-0.0016611295681062677
SLC4A4	6.54722560128755	-0.0016611295681062677
NUDT3	11.4232401981878	-0.0016611295681062677
EPM2AIP1	21.4535829904297	0.007769998998312266
CASP6	8.43489844838945	-0.0016611295681062677
NAMPT	15.2557942490253	0.02214839424141757
ENPP2	11.4734004961167	-0.0016611295681062677
PAPOLA	22.5086598287602	0.007769998998312266
DMD	16.7134730567725	0.02214839424141757
SUDS3	7.3259049654613	-0.0016611295681062677
RFFL	5.5726657844013	-0.0016611295681062677
MPZL1	23.1641977766819	0.007769998998312266
CHKB	2.923718993322	-0.0016611295681062677
RBPMS	4.08073022146175	-0.0016611295681062677
MRPS25	21.6480658581828	0.007769998998312266
KRT8	2.1685288143548	-0.0016611295681062677
NR2F2	6.79085793972445	-0.0016611295681062677
DHRS3	2.23416291615705	-0.0016611295681062677
GLTSCR2	9.51831955548725	-0.0016611295681062677
C9ORF85	15.0817948148548	0.02214839424141757
MED23	2.79480821858205	-0.0016611295681062677
NFKBIA	9.0538191872431	-0.0016611295681062677
TPST2	21.579895931884	0.007769998998312266
KAT2B	9.06851754958685	-0.0016611295681062677
RNF144B	22.6308596371757	0.007769998998312266
POR	12.3741580304414	0.003669220455911615
PER3	9.87363712689095	-0.0016611295681062677
COL4A2	3.97329920049975	-0.0016611295681062677
TEF	11.3980851911087	-0.0016611295681062677
CTAGE5	11.3170550161517	-0.0016611295681062677
ST5	23.1735830806652	0.007769998998312266
SPATA13	6.61651022322575	-0.0016611295681062677
PDCD2	10.0948601320234	-0.0016611295681062677
RELL1	4.1025744613841	-0.0016611295681062677
GPD1L	12.4142449056058	0.003669220455911615
FAM76A	10.4795522244185	-0.0016611295681062677
